g,o;G,OW;s; 
l,a,v,i,sh;L,AE,V,IH,SH;s; AE,IH
m,ee,t;M,IY,T;s; IY
o;OW;s; 
w,i,th;W,IH,DH;s; IH
wh,a,t;W,AH,T;s; 
sh,a,ll;SH,AE,L;s; AE
h,i,s;HH,IH,Z;s; IH
a,ff,e,c,t,io,n,s;AH,F,EH,K,SH,AH,N,Z;s; 
t,o,w,a,r,d,s;T,AH,W,AO,R,D,Z;s; AO
p,e,r,i,l;P,EH,R,AH,L;s; 
a,n,d;AH,N,D;s; 
s,e,l,d,o,m;S,EH,L,D,AH,M;s; 
wh,e,n;ʍ,e,N;s; 
th,e;DH,AH;s; 
b,ee;B,IY;s; IY
d,o,th;D,AO,TH;s; AO
i,n;IH,N;s; IH
th,e;DH,AH;s; 
d,ea,d;D,EH,D;s; 
w,e,s,t,m,o,r,e,l,a,n,d;W,e,S,T,M,ǝ,R,ˌ,L,AW,N,D;s; 
o;OW;s; 
w,e,s,t,m,o,r,e,l,a,n,d;W,e,S,T,M,ǝ,R,ˌ,L,AW,N,D;s; 
th,ou;DH,AW;s; 
a,r,t;AA,R,T;s; AA
a;AH;s; 
s,u,mm,e,r;S,ɤ,M,ǝ,R;s; 
b,i,r,d;B,ɐ,R,D;s; 
i,n;IH,N;s; IH
th,e;DH,AH;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
u,p;AH,P;s; 
o,f;AH,V;s; 
l,oo,k;L,UH,K;s; UH
a,n,d;AH,N,D;s; 
g,oo,d;G,UH,D;s; UH
m,e;M,IY;s; IY
s,i,ck;S,IH,K;s; IH
w,i,ll;W,IH,L;s; IH
n,e,v,e,r;N,e,V,ǝ,R;s; 
w,i,th;W,IH,DH;s; IH
b,o,th;B,OW,TH;s; 
f,u,ll;F,UH,L;s; UH
b,u,t;B,AH,T;s; 
f,ai,r;F,EH,R;s; 
s,t,i,ll;S,T,IH,L;s; IH
i,n;IH,N;s; IH
sh,e;SH,IY;s; IY
ei,th,e,r;EH,DH,ǝ,R;s; 
a;AH;s; 
s,t,o,m,a,ch;S,T,AH,M,AH,K;s; 
a,n,d;AH,N,D;s; 
n,o;N,OW;s; 
f,oo,d;F,UW,D;s; UW
th,e;DH,AH;s; 
p,oo,r;P,UH,R;s; UH
i,n;IH,N;s; IH
a;AH;s; 
f,ea,s,t;F,e,S,T;s; 
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
th,e;DH,AH;s; 
r,i,ch;R,IH,CH;s; IH
th,a,t;DH,AE,T;s; AE
a,n,d;AH,N,D;s; 
i,t;IH,T;s; IH
n,o,t;N,AA,T;s; AA
i;AY;s; AY
a,t;AE,T;s; AE
th,i,s;DH,IH,S;s; IH
a,n,d;AH,N,D;s; 
m,y;M,AY;s; AY
f,ai,l,s;F,EH,L,Z;s; 
a,n,d;AH,N,D;s; 
m,y;M,AY;s; AY
b,r,ai,n;B,r,EH,N;s; 
i,s;IH,Z;s; IH
g,i,dd,d,y;G,IH,D,ǝ,IH;s; IH,IH
o;OW;s; 
m,e;M,IY;s; IY
n,ea,r;N,IY,R;s; IY
m,e;M,IY;s; IY
i;AY;s; AY
a,m;AE,M;s; AE
i,ll;IH,L;s; IH
i;AY;s; AY
y,ou;Y,UW;s; UW
m,e;M,IY;s; IY
u,p;AH,P;s; 
a,n,d;AH,N,D;s; 
b,ea,r;B,EH,R;s; 
m,e;M,IY;s; IY
i,n,t,o;IH,N,T,UW;s; IH,UW
s,o,f,t,l,y;S,AO,F,T,L,IY;s; AO,IY
l,e,t;L,EH,T;s; 
b,e;B,IY;s; IY
n,o;N,OW;s; 
m,y;M,AY;s; AY
f,r,ie,n,d,s;F,R,EH,N,D,Z;s; 
u,n,l,e,ss;ɤ,N,L,e,S;s; 
d,u,ll;D,ɤ,L;s; 
a,n,d;AH,N,D;s; 
w,i,ll;W,IH,L;s; IH
wh,i,s,p,e,r;ʍ,IH,S,P,ǝ,R;s; IH
t,o;T,UW;s; UW
m,y;M,AY;s; AY
s,p,i,r,i,t;S,P,IH,R,AH,T;s; IH
s,e,t;S,EH,T;s; 
m,e;M,IY;s; IY
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
u,p,o,n;AH,P,AA,N;s; AA
m,y;M,AY;s; AY
wh,h,y;ʍ,ǝ,IH;s; IH
d,i,d;D,IH,D;s; IH
y,ou;Y,UW;s; UW
m,e;M,IY;s; IY
m,y;M,AY;s; AY
l,o,r,d,s;L,AO,R,D,Z;s; AO
th,e;DH,AH;s; 
o,f;AH,V;s; 
i,s;IH,Z;s; IH
h,e;HH,IY;s; IY
l,e,t;L,EH,T;s; 
m,e;M,IY;s; IY
s,ee;S,IY;s; IY
h,i,m;HH,IH,M;s; IH
h,e;HH,IY;s; IY
i,s;IH,Z;s; IH
n,o,t;N,AA,T;s; AA
i,s;IH,Z;s; IH
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
wh,o;HH,UW;s; UW
t,oo,k;T,UH,K;s; UH
i,t;IH,T;s; IH
f,r,o,m;F,R,AH,M;s; 
m,y;M,AY;s; AY
th,e;DH,AH;s; 
h,a,th;HH,AE,TH;s; AE
i,t;IH,T;s; IH
g,o;G,OW;s; 
s,ee,k;S,IY,K;s; IY
h,i,m;HH,IH,M;s; IH
ou,t;AW,T;s; 
i,s;IH,Z;s; IH
h,e;HH,IY;s; IY
s,o;S,OW;s; 
h,a,s,t,y;HH,EY,S,T,IY;s; EY,IY
th,a,t;DH,AE,T;s; AE
h,e;HH,IY;s; IY
d,o,th;D,AO,TH;s; AO
m,y;M,AY;s; AY
s,l,ee,p;S,L,IY,P;s; IY
m,y;M,AY;s; AY
d,ea,th;D,EH,TH;s; 
h,i,m;HH,IH,M;s; IH
m,y;M,AY;s; AY
l,o,r,d;L,AO,R,D;s; AO
o,f;AH,V;s; 
h,i,m;HH,IH,M;s; IH
th,i,s;DH,IH,S;s; IH
p,a,r,t;P,AA,R,T;s; AA
o,f;AH,V;s; 
h,i,s;HH,IH,Z;s; IH
w,i,th;W,IH,DH;s; IH
m,y;M,AY;s; AY
a,n,d;AH,N,D;s; 
t,o;T,UW;s; UW
e,n,d;EH,N,D;s; 
m,e;M,IY;s; IY
s,ee;S,IY;s; IY
s,o,n,s;S,AH,N,Z;s; 
wh,a,t;W,AH,T;s; 
y,ou;Y,UW;s; UW
n,a,t,re;N,EY,CH,ER;s; EY
i,n,t,o;IH,N,T,UW;s; IH,UW
r,e,v,o,l,t;r,IH,V,ɒ,L,T;s; IH
wh,e,n;ʍ,e,N;s; 
g,o,l,d;G,OW,L,D;s; 
o,b,j,e,c,t;AA,B,JH,EH,K,T;s; AA
f,o,r;F,AO,R;s; AO
th,i,s;DH,IH,S;s; IH
th,e;DH,AH;s; 
f,oo,l,i,sh;F,UW,L,IH,SH;s; UW,IH
th,ei,r;DH,EH,R;s; 
s,l,ee,p;S,L,IY,P;s; IY
w,i,th;W,IH,DH;s; IH
th,ei,r;DH,EH,R;s; 
b,r,ai,n,s;B,R,EY,N,Z;s; EY
w,i,th;W,IH,DH;s; IH
th,ei,r;DH,EH,R;s; 
w,i,th;W,IH,DH;s; IH
f,o,r;F,AO,R;s; AO
th,i,s;DH,IH,S;s; IH
a,n,d;AH,N,D;s; 
p,i,l,e,d;P,ǝ,IH,L,D;s; IH
u,p;AH,P;s; 
th,e;DH,AH;s; 
h,ea,p,s;HH,IY,P,S;s; IY
o,f;AH,V;s; 
g,o,l,d;G,OW,L,D;s; 
f,o,r;F,AO,R;s; AO
th,i,s;DH,IH,S;s; IH
b,ee,n;B,IH,N;s; IH
t,o;T,UW;s; UW
i,n,v,e,s,t;IH,N,V,EH,S,T;s; IH
th,ei,r;DH,EH,R;s; 
s,o,n,s;S,AH,N,Z;s; 
w,i,th;W,IH,DH;s; IH
a,r,t,s;AA,R,T,S;s; AA
a,n,d;AH,N,D;s; 
m,a,r,t,ia,l;M,AA,R,SH,AH,L;s; AA
wh,e,n;ʍ,e,N;s; 
th,e;DH,AH;s; 
b,ee;B,IY;s; IY
f,r,o,m;F,R,AH,M;s; 
e,v,e,r,y;e,V,r,ǝ,IH;s; IH
th,e;DH,AH;s; 
v,i,r,t,uou,s;V,ER,CH,UW,AH,S;s; UW
s,w,ee,t,s;S,W,IY,T,S;s; IY
ou,r;OW,R;s; 
w,i,th;W,IH,DH;s; IH
ou,r;OW,R;s; 
w,i,th;W,IH,DH;s; IH
w,e;W,IY;s; IY
i,t;IH,T;s; IH
t,o;T,UW;s; UW
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
b,ee,s;B,IY,Z;s; IY
f,o,r;F,AO,R;s; AO
ou,r;OW,R;s; 
p,ai,n,s;P,EH,N,Z;s; 
th,i,s;DH,IH,S;s; IH
y,ie,l,d,s;Y,IY,L,D,Z;s; IY
h,i,s;HH,IH,Z;s; IH
t,o;T,UW;s; UW
th,e;DH,AH;s; 
i,s;IH,Z;s; IH
h,e;HH,IY;s; IY
th,a,t;DH,AE,T;s; AE
w,i,ll;W,IH,L;s; IH
n,o,t;N,AA,T;s; AA
s,o;S,OW;s; 
t,i,ll;T,IH,L;s; IH
h,i,s;HH,IH,Z;s; IH
f,r,ie,n,d;F,R,EH,N,D;s; 
h,a,th;HH,AE,TH;s; AE
m,e;M,IY;s; IY
b,u,t;B,AH,T;s; 
d,i,d;D,IH,D;s; IH
h,e;HH,IY;s; IY
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
l,o;L,OW;s; 
h,e;HH,IY;s; IY
t,o;T,UW;s; UW
m,e;M,IY;s; IY
d,e,p,a,r,t;D,IH,P,AA,R,T;s; IH,AA
th,e;DH,AH;s; 
u,s;AH,S;s; 
w,i,sh;W,IH,SH;s; IH
w,a,s;W,AA,Z;s; AA
t,o;T,UW;s; UW
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
t,oo;T,UW;s; UW
b,y;B,AY;s; AY
th,ee;DH,IY;s; IY
i;AY;s; AY
th,ee;DH,IY;s; IY
d,o,s,t;D,AA,S,T;s; AA
th,ou;DH,AW;s; 
s,o;S,OW;s; 
f,o,r;F,AO,R;s; AO
e,m,p,t,y;e,M,T,ǝ,IH;s; IH
ch,ai,r;CH,EH,R;s; 
th,a,t;DH,AE,T;s; AE
th,ou;DH,AW;s; 
w,i,l,t;W,IH,L,T;s; IH
n,ee,d,s;N,IY,D,Z;s; IY
i,n,v,e,s,t;IH,N,V,EH,S,T;s; IH
th,ee;DH,IY;s; IY
w,i,th;W,IH,DH;s; IH
m,y;M,AY;s; AY
b,e;B,IY;s; IY
o;OW;s; 
f,oo,l,i,sh;F,UW,L,IH,SH;s; UW,IH
y,ou,th;Y,UW,TH;s; UW
th,ou;DH,AW;s; 
th,e;DH,AH;s; 
g,r,ea,t,n,e,ss;G,r,e,T,N,ǝ,S;s; 
th,a,t;DH,AE,T;s; AE
w,i,ll;W,IH,L;s; IH
th,ee;DH,IY;s; IY
b,u,t;B,AH,T;s; 
a;AH;s; 
f,o,r;F,AO,R;s; AO
m,y;M,AY;s; AY
o,f;AH,V;s; 
d,i,g,n,i,t,y;D,IH,G,N,AH,T,IY;s; IH,IY
i,s;IH,Z;s; IH
h,e,l,d;HH,EH,L,D;s; 
f,r,o,m;F,R,AH,M;s; 
w,i,th;W,IH,DH;s; IH
s,o;S,OW;s; 
w,ea,k;W,IY,K;s; IY
a;AH;s; 
th,a,t;DH,AE,T;s; AE
i,t;IH,T;s; IH
w,i,ll;W,IH,L;s; IH
d,r,o,p;D,R,AA,P;s; AA
m,y;M,AY;s; AY
i,s;IH,Z;s; IH
d,i,m;D,IH,M;s; IH
th,ou;DH,AW;s; 
h,a,s,t;HH,AE,S,T;s; AE
th,a,t;DH,AE,T;s; AE
a,f,t,e,r;AW,F,T,ǝ,R;s; 
f,e,w;F,Y,UW;s; UW
w,re;W,ER;s; 
a,n,d;AH,N,D;s; 
a,t;AE,T;s; AE
m,y;M,AY;s; AY
d,ea,th;D,EH,TH;s; 
th,ou;DH,AW;s; 
h,a,s,t;HH,AE,S,T;s; AE
u,p;AH,P;s; 
m,y;M,AY;s; AY
d,i,d;D,IH,D;s; IH
m,a,n,i,f,e,s,t;M,AE,N,AH,F,EH,S,T;s; AE
th,ou;DH,AW;s; 
m,e;M,IY;s; IY
n,o,t;N,AA,T;s; AA
a,n,d;AH,N,D;s; 
th,ou;DH,AW;s; 
w,i,l,t;W,IH,L,T;s; IH
m,e;M,IY;s; IY
o,f;AH,V;s; 
i,t;IH,T;s; IH
th,ou;DH,AW;s; 
a;AH;s; 
i,n;IH,N;s; IH
wh,o,m;HH,UW,M;s; UW
th,ou;DH,AW;s; 
h,a,s,t;HH,AE,S,T;s; AE
wh,e,tt,e,d;ʍ,e,T,IH,D;s; IH
o,n;AA,N;s; AA
h,ea,r,t;HH,AA,R,T;s; AA
t,o;T,UW;s; UW
s,t,a,b;S,T,AE,B;s; AE
a,t;AE,T;s; AE
a,n;AE,N;s; AE
o,f;AH,V;s; 
m,y;M,AY;s; AY
wh,a,t;W,AH,T;s; 
th,ou;DH,AW;s; 
n,o,t;N,AA,T;s; AA
f,o,r,b,ea,r;F,ǝ,R,B,EH,R;s; 
m,e;M,IY;s; IY
a,n;AE,N;s; AE
th,e,n;DH,EH,N;s; 
g,e,t;G,EH,T;s; 
th,ee;DH,IY;s; IY
a,n,d;AH,N,D;s; 
d,i,g;D,IH,G;s; IH
m,y;M,AY;s; AY
a,n,d;AH,N,D;s; 
b,i,d;B,IH,D;s; IH
th,e;DH,AH;s; 
m,e,rr,r,y;M,e,r,ǝ,IH;s; IH
t,o;T,UW;s; UW
ea,r;IY,R;s; IY
th,a,t;DH,AE,T;s; AE
th,ou;DH,AW;s; 
a,r,t;AA,R,T;s; AA
n,o,t;N,AA,T;s; AA
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
a,m;AE,M;s; AE
d,ea,d;D,EH,D;s; 
l,e,t;L,EH,T;s; 
a,ll;AA,L;s; AA
th,e;DH,AH;s; 
t,ea,r,s;T,EH,R,Z;s; 
th,a,t;DH,AE,T;s; AE
m,y;M,AY;s; AY
h,ea,se;HH,ER,S;s; 
b,e;B,IY;s; IY
d,r,o,p,s;D,R,AA,P,S;s; AA
o,f;AH,V;s; 
t,o;T,UW;s; UW
o,n,l,y;OW,N,L,IY;s; IY
c,o,m,p,ou,n,d;K,AA,M,P,AW,N,D;s; AA
m,e;M,IY;s; IY
w,i,th;W,IH,DH;s; IH
d,u,s,t;D,AH,S,T;s; 
th,a,t;DH,AE,T;s; AE
th,ee;DH,IY;s; IY
u,n,t,o;AH,N,T,UW;s; UW
th,e;DH,AH;s; 
p,l,u,ck;P,L,ɤ,K;s; 
d,o,w,n;D,ǝ,UH,N;s; UH
m,y;M,AY;s; AY
b,r,ea,k;B,R,EY,K;s; EY
m,y;M,AY;s; AY
d,e,c,r,ee,s;D,IH,K,R,IY,Z;s; IH,IY
f,o,r;F,AO,R;s; AO
a;AH;s; 
i,s;IH,Z;s; IH
t,o;T,UW;s; UW
m,o,ck;M,AA,K;s; AA
a,t;AE,T;s; AE
f,o,r,m;F,AO,R,M;s; AO
th,e;DH,AH;s; 
f,i,f,th;F,IH,F,T;s; IH
i,s;IH,Z;s; IH
u,p;AH,P;s; 
v,a,n,i,t,y;V,AE,N,AH,T,IY;s; AE,IY
d,o,w,n;D,ǝ,UH,N;s; UH
a,ll;AA,L;s; AA
y,ou;Y,UW;s; UW
a,n,d;AH,N,D;s; 
t,o;T,UW;s; UW
th,e;DH,AH;s; 
e,n,g,l,i,sh;IH,NG,G,L,IH,SH;s; IH,IH
c,ou,r,t;K,AO,R,T;s; AO
f,r,o,m;F,R,AH,M;s; 
e,v,e,r,y;e,V,r,ǝ,IH;s; IH
o,f;AH,V;s; 
i,d,l,e,n,e,ss;ǝ,IH,D,L,N,ǝ,S;s; IH
y,ou;Y,UW;s; UW
o,f;AH,V;s; 
y,ou,r;Y,AO,R;s; AO
y,ou;Y,UW;s; UW
a;AH;s; 
th,a,t;DH,AE,T;s; AE
w,i,ll;W,IH,L;s; IH
s,w,ea,r;S,W,EH,R;s; 
d,r,i,n,k;D,R,IH,NG,K;s; IH
r,e,v,e,l;R,EH,V,AH,L;s; 
th,e;DH,AH;s; 
r,o,b;R,AA,B;s; AA
a,n,d;AH,N,D;s; 
c,o,mm,i,t;K,AH,M,IH,T;s; IH
th,e;DH,AH;s; 
o,l,d,e,s,t;OW,L,D,AH,S,T;s; 
s,i,n,s;S,IH,N,Z;s; IH
th,e;DH,AH;s; 
o,f;AH,V;s; 
b,e;B,IY;s; IY
h,e;HH,IY;s; IY
w,i,ll;W,IH,L;s; IH
y,ou;Y,UW;s; UW
n,o;N,OW;s; 
e,n,g,l,a,n,d;IH,NG,G,L,AH,N,D;s; IH
sh,a,ll;SH,AE,L;s; AE
g,i,l,d;G,IH,L,D;s; IH
h,i,s;HH,IH,Z;s; IH
g,ui,l,t;G,IH,L,T;s; IH
e,n,g,l,a,n,d;IH,NG,G,L,AH,N,D;s; IH
sh,a,ll;SH,AE,L;s; AE
h,i,m;HH,IH,M;s; IH
f,o,r;F,AO,R;s; AO
th,e;DH,AH;s; 
f,i,f,th;F,IH,F,T;s; IH
f,r,o,m;F,R,AH,M;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
d,o,g;D,AO,G;s; AO
sh,a,ll;SH,AE,L;s; AE
f,l,e,sh;F,L,EH,SH;s; 
h,i,s;HH,IH,Z;s; IH
t,oo,th;T,UH,TH;s; UH
o,n;AA,N;s; AA
e,v,e,r,y;e,V,r,ǝ,IH;s; IH
o;OW;s; 
m,y;M,AY;s; AY
p,oo,r;P,UH,R;s; UH
s,i,ck;S,IH,K;s; IH
w,i,th;W,IH,DH;s; IH
c,i,v,i,l;S,IH,V,AH,L;s; IH
wh,e,n;ʍ,e,N;s; 
th,a,t;DH,AE,T;s; AE
m,y;M,AY;s; AY
n,o,t;N,AA,T;s; AA
wh,a,t;W,AH,T;s; 
w,i,l,t;W,IH,L,T;s; IH
th,ou;DH,AW;s; 
d,o;D,OW;s; 
wh,e,n;ʍ,e,N;s; 
i,s;IH,Z;s; IH
o;OW;s; 
th,ou;DH,AW;s; 
w,i,l,t;W,IH,L,T;s; IH
b,e;B,IY;s; IY
a;AH;s; 
w,i,l,d,e,r,n,e,ss;W,IH,L,D,ǝ,R,N,ǝ,S;s; IH
a,g,ai,n;ǝ,ɡ,EH,N;s; 
p,eo,p,l,e,d;P,IY,P,AH,L,D;s; IY
w,i,th;W,IH,DH;s; IH
o,l,d;OW,L,D;s; 
i,n,h,a,b,i,t,a,n,t,s;IH,N,HH,AE,B,AH,T,AH,N,T,S;s; IH,AE
o;OW;s; 
m,y;M,AY;s; AY
s,o,n;S,AO,̃;s; AO
g,o,d;G,AA,D;s; AA
p,u,t;P,UH,T;s; UH
i,t;IH,T;s; IH
i,n;IH,N;s; IH
t,o;T,UW;s; UW
i,t;IH,T;s; IH
th,a,t;DH,AE,T;s; AE
th,ou;DH,AW;s; 
w,i,n;W,IH,N;s; IH
th,e;DH,AH;s; 
s,o;S,OW;s; 
i,n;IH,N;s; IH
o,f;AH,V;s; 
i,t;IH,T;s; IH
s,i,t;S,IH,T;s; IH
th,ou;DH,AW;s; 
b,y;B,AY;s; AY
m,y;M,AY;s; AY
b,e,d;B,EH,D;s; 
a,n,d;AH,N,D;s; 
i;AY;s; AY
th,i,n,k;TH,IH,NG,K;s; IH
th,e;DH,AH;s; 
v,e,r,y;V,EH,R,IY;s; IY
l,a,t,e,s,t;L,EY,T,AH,S,T;s; EY
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
sh,a,ll;SH,AE,L;s; AE
g,o,d;G,AA,D;s; AA
m,y;M,AY;s; AY
s,o,n;S,AO,̃;s; AO
b,y;B,AY;s; AY
wh,a,t;W,AH,T;s; 
a,n,d;AH,N,D;s; 
i;AY;s; AY
m,e,t;M,EH,T;s; 
th,i,s;DH,IH,S;s; IH
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
a,n,d;AH,N,D;s; 
i;AY;s; AY
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
w,e,ll;W,EH,L;s; 
t,r,ou,b,l,e,s,me;T,r,ɤ,B,ǝ,L,S,ǝ;s; 
i,t;IH,T;s; IH
s,a,t;S,AE,T;s; AE
u,p,o,n;AH,P,AA,N;s; AA
m,y;M,AY;s; AY
t,o;T,UW;s; UW
th,ee;DH,IY;s; IY
i,t;IH,T;s; IH
sh,a,ll;SH,AE,L;s; AE
d,e,sc,e,n,d;D,IH,S,EH,N,D;s; IH
w,i,th;W,IH,DH;s; IH
b,e,tt,e,r;B,e,T,ə,R;s; 
b,e,tt,e,r;B,e,T,ə,R;s; 
b,e,tt,e,r;B,e,T,ə,R;s; 
f,o,r;F,AO,R;s; AO
a,ll;AA,L;s; AA
th,e;DH,AH;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
g,oe,s;G,OW,Z;s; 
w,i,th;W,IH,DH;s; IH
m,e;M,IY;s; IY
i,n,t,o;IH,N,T,UW;s; IH,UW
th,e;DH,AH;s; 
i,t;IH,T;s; IH
i,n;IH,N;s; IH
m,e;M,IY;s; IY
b,u,t;B,AH,T;s; 
a,s;AE,Z;s; AE
a,n;AE,N;s; AE
w,i,th;W,IH,DH;s; IH
a,n,d;AH,N,D;s; 
i;AY;s; AY
h,a,d;HH,AE,D;s; AE
t,o;T,UW;s; UW
u,p,b,r,ai,d;ɤ,P,B,r,EH,D;s; 
m,y;M,AY;s; AY
g,ai,n;G,EH,N;s; 
o,f;AH,V;s; 
i,t;IH,T;s; IH
b,y;B,AY;s; AY
th,ei,r;DH,EH,R;s; 
t,o;T,UW;s; UW
a,n,d;AH,N,D;s; 
t,o;T,UW;s; UW
w,ou,n,d,i,n,g;W,ǝ,UH,N,D,IH,N;s; UH,IH
a,ll;AA,L;s; AA
b,o,l,d;B,OW,L,D;s; 
f,ea,r,s;F,IY,R,Z;s; IY
th,ou;DH,AW;s; 
w,i,th;W,IH,DH;s; IH
p,e,r,i,l;P,EH,R,AH,L;s; 
i;AY;s; AY
f,o,r;F,AO,R;s; AO
a,ll;AA,L;s; AA
m,y;M,AY;s; AY
h,a,th;HH,AE,TH;s; AE
b,ee,n;B,IH,N;s; IH
b,u,t;B,AH,T;s; 
a,s;AE,Z;s; AE
a;AH;s; 
th,a,t;DH,AE,T;s; AE
a,n,d;AH,N,D;s; 
m,y;M,AY;s; AY
d,ea,th;D,EH,TH;s; 
th,e;DH,AH;s; 
m,oo,d;M,UW,D;s; UW
f,o,r;F,AO,R;s; AO
wh,a,t;W,AH,T;s; 
i,n;IH,N;s; IH
m,e;M,IY;s; IY
w,a,s;W,AA,Z;s; AA
p,u,r,ch,a,s,e,d;P,ɐ,R,T,SH,IH,S,T;s; IH
u,p,o,n;AH,P,AA,N;s; AA
th,ee;DH,IY;s; IY
i,n;IH,N;s; IH
a;AH;s; 
f,ai,r,e,r;F,EH,R,ǝ,R;s; 
s,o,r,t;S,AO,R,T;s; AO
s,o;S,OW;s; 
th,ou;DH,AW;s; 
th,e;DH,AH;s; 
g,a,r,l,a,n,d;G,AA,R,L,ǝ,N,D;s; AA
y,e,t;Y,EH,T;s; 
th,ou;DH,AW;s; 
th,a,n;DH,AE,N;s; AE
i;AY;s; AY
d,o;D,OW;s; 
th,ou;DH,AW;s; 
a,r,t;AA,R,T;s; AA
n,o,t;N,AA,T;s; AA
f,i,r,m;F,ɐ,R,M;s; 
g,r,ee,n;G,R,IY,N;s; IY
a,n,d;AH,N,D;s; 
a,ll;AA,L;s; AA
m,y;M,AY;s; AY
f,r,ie,n,d,s;F,R,EH,N,D,Z;s; 
th,ou;DH,AW;s; 
m,u,s,t;M,AH,S,T;s; 
f,r,ie,n,d,s;F,R,EH,N,D,Z;s; 
b,u,t;B,AH,T;s; 
th,ei,r;DH,EH,R;s; 
a,n,d;AH,N,D;s; 
t,ee,th;T,IY,TH;s; IY
ou,t;AW,T;s; 
b,y;B,AY;s; AY
f,e,ll;F,EH,L;s; 
i;AY;s; AY
w,a,s;W,AA,Z;s; AA
a,n,d;AH,N,D;s; 
b,y;B,AY;s; AY
i;AY;s; AY
w,e,ll;W,EH,L;s; 
l,o,ge;L,AA,JH;s; AA
a;AH;s; 
f,ea,r;F,IY,R;s; IY
t,o;T,UW;s; UW
b,e;B,IY;s; IY
a,g,ai,n;ǝ,ɡ,EH,N;s; 
t,o;T,UW;s; UW
i;AY;s; AY
c,u,t;K,ɤ,T;s; 
th,e,m;DH,EH,M;s; 
o,ff;AO,F;s; AO
a,n,d;AH,N,D;s; 
h,a,d;HH,AE,D;s; AE
a;AH;s; 
t,o;T,UW;s; UW
l,ea,d;L,EH,D;s; 
ou,t;AW,T;s; 
t,o;T,UW;s; UW
th,e;DH,AH;s; 
h,o,l,y;HH,OW,L,IY;s; IY
l,a,n,d;L,AE,N,D;s; AE
l,e,s,t;L,EH,S,T;s; 
r,e,s,t;R,EH,S,T;s; 
a,n,d;AH,N,D;s; 
l,y,i,n,g;L,ǝ,IH,IH,N;s; IH,IH
s,t,i,ll;S,T,IH,L;s; IH
th,e,m;DH,EH,M;s; 
l,oo,k;L,UH,K;s; UH
t,oo;T,UW;s; UW
n,ea,r;N,IY,R;s; IY
u,n,t,o;AH,N,T,UW;s; UW
m,y;M,AY;s; AY
th,e,r,e,f,re;DH,EH,R,F,AO,R;s; AO
m,y;M,AY;s; AY
b,e;B,IY;s; IY
i,t;IH,T;s; IH
t,o;T,UW;s; UW
g,i,dd,d,y;G,IH,D,ǝ,IH;s; IH,IH
w,i,th;W,IH,DH;s; IH
th,a,t;DH,AE,T;s; AE
a,c,t,io,n;AE,K,SH,AH,N;s; AE
ou,t;AW,T;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
i;AY;s; AY
b,u,t;B,AH,T;s; 
m,y;M,AY;s; AY
w,a,s,t,e,d;W,AW,S,T,IH,D;s; IH
s,o;S,OW;s; 
th,a,t;DH,AE,T;s; AE
s,t,r,e,n,g,th;S,T,R,EH,NG,K,TH;s; 
o,f;AH,V;s; 
s,p,ee,ch;S,P,IY,CH;s; IY
i,s;IH,Z;s; IH
m,e;M,IY;s; IY
i;AY;s; AY
b,y;B,AY;s; AY
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
o;OW;s; 
g,o,d;G,AA,D;s; AA
f,o,r,g,ve;F,ER,G,IH,V;s; IH
a,n,d;AH,N,D;s; 
g,r,a,n,t;G,r,AO,N,T;s; AO
i,t;IH,T;s; IH
w,i,th;W,IH,DH;s; IH
th,ee;DH,IY;s; IY
i,n;IH,N;s; IH
t,r,ue;T,R,UW;s; UW
l,oo,k;L,UH,K;s; UH
l,oo,k;L,UH,K;s; UH
m,y;M,AY;s; AY
o,f;AH,V;s; 
l,a,n,c,a,s,t,e,r;L,AW,NG,K,AW,S,T,ǝ,R;s; 
th,ou;DH,AW;s; 
m,e;M,IY;s; IY
h,a,pp,i,n,e,ss;HH,AE,P,IY,N,AH,S;s; AE,IY
a,n,d;AH,N,D;s; 
s,o,n;S,AO,̃;s; AO
b,u,t;B,AH,T;s; 
w,i,th;W,IH,DH;s; IH
i,s;IH,Z;s; IH
f,r,o,m;F,R,AH,M;s; 
th,i,s;DH,IH,S;s; IH
t,r,u,n,k;T,r,ɤ,NG,K;s; 
u,p,o,n;AH,P,AA,N;s; AA
m,y;M,AY;s; AY
a;AH;s; 
i,s;IH,Z;s; IH
m,y;M,AY;s; AY
