chinks,0
chimurcho,0
chimney-piece,0
childhoods,0
child-killer,0
child-changed,0
chicurmurco,0
chez,0
chewing,0
cheverel,0
chess,0
chequered,0
cheese-paring,0
charnel-houses,0
charnel-house,0
chargees,0
chapmen’s,0
chapman,0
chant Cacaliban,0
champain,0
chamblet,0
chambermaid,0
chamberlains,0
chamberlain,0
chalks,0
chalk,0
certificate,0
certainer,0
censor,0
ceased,0
caveto,0
cave-keeper,0
cavalery,0
cavaleiro,0
catechism,0
cat o’ mountain,0
casualty,0
casting-up,0
castaways,0
castaway,0
cassock,0
carvers,0
carts,0
carl,0
carder,0
captivates,0
capocchia,0
capitol,0
capitaine,0
cap-a-pe,0
canzonet,0
canus,0
cannon-shot,0
canker-sorrow,0
canker-bit,0
cancer,0
calumniate,0
calms,0
calmie unclear Fr,0
calf’s-head,0
caddis-garter,0
cabbage,0
by and by,0
by Our Lady,0
buttress,0
butchery,0
butcheries,0
bushel,0
burying-place,0
bunting,0
bunghole,0
bundle,0
bums,0
bullock,0
browsed,0
brother-like,0
brothel-house,0
brokers,0
broad-fronted,0
bridal-bed,0
briar,0
break-promise,0
brain-pan,0
braggards,0
braggard,0
brabbler,0
bow-strings,0
bow-string,0
bourn n,0
bounce,0
botcherers,0
boss,0
boskos,0
bosko,0
borrowedest,0
boorish,0
bonfire,0
bondslaves,0
bolster,0
boldfaced,0
boisterous-rough,0
body-curer,0
boblibindo,0
boarding,0
boar-pig,0
blue-bottled,0
blowze,0
blood-thirsty,0
blood-suckers,0
blood-sucker,0
blood-slain,0
blockhead,0
bleats,0
blazs,0
blazonest,0
bitches,0
biscuit,0
billing,0
bigamy,0
big-swollen,0
bidst,0
bewrayed,0
bewet,0
bevel,0
betting,0
betossed,0
bestowest,0
bestir,0
bested,0
bespeakspoke,0
bespeakspake,0
besmirched,0
besmirch,0
bergomask,0
bereaved,0
benumbed,0
benefice,0
bemock,0
bemete,0
belongings,0
bellman,0
bell-weather,0
belieest,0
beldame,0
behoves,0
behove,0
behead,0
beguils,0
beguiling,0
begnawn,0
beggest,0
beggar-maid,0
beer-barrel,0
bedroom,0
bedaub,0
bed-rid,0
bed-chamber,0
becomest,0
becombecame,0
beastliness,0
bathd,0
basting,0
bastardly,0
basta,0
baskets,0
basins,0
bashfulness n,0
barricadoes,0
barrest,0
barrenness,0
barrel,0
barque,0
barn,0
barley broth,0
bark s,0
bark est,0
bark ed,0
barest,0
bare-faced,0
barber-monger,0
baptism,0
banquetting,0
bankrupts,0
balsom,0
ballasting,0
baked-meats,0
bairns,0
bagpiper,0
baddest,0
bachelorship,0
baccare mock Lat,0
baa,0
azure,0
axle-tree,0
awaketh,0
avouchs,0
avouched,0
avoirdupois,0
aunts,0
auguries,0
augur-hole,0
attributes,0
attorneyship,0
attested,0
attainted,0
attaint,0
asture,0
astronomers,0
astronomer,0
assureed,0
assumes,0
assumed,0
assistances,0
assaulted,0
assassination,0
assailants,0
asquint,0
aslant,0
askest,0
arts-man,0
artificer,0
arrivancy,0
arraigning,0
arraigned,0
armourers,0
armourer,0
armadoes,0
armado,0
arithmetician,0
ardour,0
archery,0
arch-enemy,0
arbitrement,0
aqua-vitae,0
appurtenances,0
appropriation,0
apprehendest,0
apple-johns,0
apple-john,0
appendix,0
apparitions,0
appals,0
appal,0
apothecary,0
apostles,0
antidote,0
anticipation,0
anthropophagi,0
annex,0
ankle,0
anglais,0
angering,0
angelical,0
anchorage,0
amplify LC,0
amplified,0
amidst,0
ames-ace,0
amending,0
ambo,0
amber-coloured,0
amazeth,0
amazes,0
alway,0
altogethers,0
altering,0
alphabet,0
almsman,0
alms-drink,0
alms-basket,0
ally,0
allotery,0
allies,0
alleged,0
allayments,0
all-watched,0
all-building,0
all-abhorred,0
aldermen,0
alderman’s,0
alderman,0
alchemy,0
alarum-bell,0
alarms,0
akin TNK,0
aio,0
ailest,0
agueface,0
aggrieved,0
agate-stone,0
after-times,0
affordeth,0
advisedly,0
adventurd,0
advantaging,0
admonishment,0
admission,0
administer,0
adjoining to,0
acquittances,0
acquisition,0
acoutrements,0
acoutrement,0
acknowledgement,0
acknow,0
achiever,0
accuseth,0
accumulated,0
accumulate,0
accost,0
according asto,0
according as,0
accompts,0
accommodate,0
accite,0
accidence,0
accessible,0
abstracts,0
abstemious,0
absolution Luc,0
abruptly,0
abroach,0
abridged,0
aboundest,0
abominably,0
abhorredst,0
a-twain LC,0
a-tiptoe,0
a-sleeping,0
a-shouting,0
a-rolling,0
a-making,0
a-land Per,0
a-hold,0
a-doting S,0
a-capering,0
a-breeding,0
a-bat-fowling,0
Wincot,0
Whitehall,0
Wallon,0
Virgilia,0
Valentius,0
Valence,0
VA ~ething,0
VA ~ethed,0
VA ~eth,0
VA ~ed,0
VA ~d,0
Utruvio,0
U s,0
U,0
Troiluss’,0
Trey,0
Toryne,0
Tomyris,0
Thidias,0
Tewksbury,0
Telamonius,0
Te Deum,0
Tarientum,0
Surecard,0
Stony Stratford,0
Staines,0
Soundpost,0
Somme,0
Somervile,0
Sol,0
Sinklo,0
Silvia,0
Shrovetide,0
Seyward,0
Seymour,0
Septentrion,0
Seely,0
Sed,0
Scone,0
Scilla,0
Savoy,0
Saunder,0
Sardian ~s,0
S ~ingd,0
S ~ing,0
S ~est,0
S ~d,0
S sang,0
S,0
Rouen,0
Rogero,0
Robin Hood,0
Reynoldo,0
Reading,0
Ralph,0
Quoint,0
Prester,0
Prat,0
Portugal,0
Porpentine,0
Pont,0
Polixena,0
Plebs,0
Plebeii,0
Pleb,0
Pistol-proof,0
Pimpernell,0
Pilates,0
Pickt-hatch,0
Pickbone,0
Philostrate,0
Philo,0
Philarmonus,0
Pharsalia,0
Pharamond,0
Peregenia,0
Pecke,0
Parisian,0
Palentine,0
Palamedes,0
PP ~s,0
PP ~inged,0
PP ~ing,0
PP ~d,0
P s,0
P,0
Orion,0
Nuntius,0
Norwayan,0
Neoptolymus,0
Naiades,0
Mytilene Per,0
Muskos,0
Muscovy,0
Muscadel,0
Moth,0
Mortimers,0
Moore,0
Montacute,0
Misena,0
Mile End,0
Meriman,0
Mephistophilus,0
Mediterraneum,0
Martlemass,0
Margarelon,0
March-chick,0
Marcellae,0
Marcade,0
Malmsey,0
Maid Marian,0
Madonna,0
Macdonwald,0
Lupercal,0
Luke,0
Lud’s-town,0
Lucios,0
Luced,0
Luc ~th,0
Luc ~s,0
Luc ~inged,0
Luc ~ingd,0
Luc ~ing,0
Luc ~ething,0
Luc ~ethed,0
Luc ~eth,0
Luc ~ed,0
Luc,0
London Bridge,0
Lombardy,0
Lisio,0
Lethied,0
Le Beau,0
Lazarus,0
Launce,0
Lamord,0
Lammas Eve,0
Labienus,0
LC ~s,0
LC -ed,0
Kates,0
June,0
Juliettas,0
Juliana,0
Jordan,0
Jackanapes,0
Jackanape,0
Jack-slave,0
Jack-priest,0
Jack-a-lent,0
Inverness,0
Inns of Court,0
Inde,0
Hymens,0
Huberts,0
Hortensius,0
Holy Land,0
Hippocrates,0
Herods,0
Hermes,0
Half-Can,0
Half Moon,0
Hagar,0
H,0
Guinevere,0
Guienne,0
Greeks’,0
Goodrig,0
Good Friday,0
Goliasses,0
Glansdale,0
G,0
Furnivall,0
Frenchmen’s,0
Frenchman’s,0
Fraterretto,0
Fortuna,0
Forthlight,0
Forres,0
Fontybell,0
Florizel,0
Flora,0
Flavio,0
Fitzwaters,0
Finsbury,0
Ferris,0
Ferrara,0
Ferdinando,0
Fairy Queen,0
Euphrates,0
Ethiopian,0
Englishman’s,0
Enceladus,0
Emillius,0
Ellen,0
Edmondsbury,0
Duchy,0
Doncaster,0
Domitius,0
Dombledon,0
Dogberry,0
Devonshire,0
Denny,0
Decretas,0
Darius,0
Dardanius,0
Cordelion,0
Corambus,0
Cook,0
Constantine,0
Colmekill,0
Colebrook,0
Cleomines,0
Clare,0
Citherea,0
Cinque Ports,0
Cimmerian,0
Cholchos,0
Charon,0
Charlemaine,0
Charing Cross,0
Chanticleer,0
Celius,0
Cedus,0
Caucasus,0
Catling,0
Cathayan,0
Carnarvonshire,0
Capuchius,0
Caper,0
Candy,0
Camelot,0
Calibans,0
Caithness,0
Caesarian,0
Cacodemon,0
Byzantium,0
Brokenbury,0
Britons’,0
Brandusium n,0
Bouciqualt,0
Blunts,0
Blumer,0
Blackfriars,0
Bible,0
Bezonians,0
Bezonian,0
Benedict,0
Belzebub,0
Bel,0
Barson,0
Banister,0
Ashford,0
Artemidorus,0
Armenia,0
Argier,0
Archibald,0
Apennines,0
Antiopa,0
Antenorides,0
Annius,0
Andren,0
Amyntas,0
Amphimacus,0
Amazon,0
Alphonso,0
Almain,0
All-Hallowmass,0
All Souls’ Day,0
Alençon,0
Albion,0
African,0
Aeson,0
Absey,0
- être,0
- été,0
- yours,0
- your,0
- you will,0
- ye,0
- with,0
- whom,0
- who will,0
- who,0
- we would,0
- we have,0
- we are,0
- we,0
- votre,0
- va,0
- tuae,0
- tu,0
- ton,0
- to the,0
- to his,0
- to,0
- thyself,0
- thy,0
- thou wilt,0
- thou hast,0
- thou art,0
- those,0
- they would,0
- they have,0
- themselves,0
- theirs,0
- their,0
- thee,0
- the one,0
- suis,0
- soit,0
- sit,0
- she would,0
- she,0
- quod,0
- quae,0
- out of,0
- ourselves,0
- ourself,0
- of the,0
- of it,0
- nobis,0
- my,0
- mon det singular masculin,0
- mio,0
- mienne pro,0
- meus det,0
- melius,0
- me,0
- la det feminin,0
- je,0
- itself,0
- it would,0
- it will,0
- it were,0
- it was,0
- it is,0
- it has,0
- it had,0
- is,0
- in thy,0
- in it,0
- in,0
- il,0
- hunc accusative masculine singular,0
- horum genitive masculine or neuter plural,0
- his,0
- him,0
- herself,0
- hers,0
- here,0
- he would,0
- he will,0
- he has,0
- having,0
- have it,0
- hast,0
- harum genitive feminine plural,0
- haddest,0
- du,0
- doing,0
- does,0
- do,0
- diddest,0
- de,0
- ces,0
- by the,0
- by,0
- beest,0
- been,0
- avez,0
- are,0
- and it,0
- and,0
- am,0
- ai,0
- Jovem accusative,0
- I would,0
- I will,0
- I should,0
- I am,0
- God have mercy,0
