     = 
					  - Jovem accusative     ˈDZHOW:VeM
cygnet     =
cygnets     = 
cynic     ˈSIHNIHK
cypress     ˈSIHPrǝS
c’est     SEH:
d     ˈPeNǝIH 
dabble     =
dabbled     = 
dad     =
daemon     ˈDIY:MǝN
daffodil     =
daffodils     = 
daily     ˈDEH::LǝIH
daintier    ˈDEH::NTǝIHǝR
daintily    ˈDEH::NTIHˌLǝIH
dainty    ˈDEH::NTǝIH
daisied     ˈDEH::ZǝIHD
dale     DEH::L
dalliance     =
damage     =
damask     =
damn     =
damnable    =
damnation     DAWMˈNEH::SIHǝN
damnest     = 
damosel     ˌDAWMǝˈZeL 
damosella     ˌDAWMǝˈZeLǝ
damsel     DAWMˈZeL 
dance     DAWNS
dancer     ˈDAWNSǝR
dances     ˈDAWNSIHZ
dandle     = 
dandling     ˈDAWNDLIHN
danger    ˈDEH::NDZHǝR
dangerously    ˈDEH::NDZHrǝSˌLǝIH
dangers    ˈDEH::NDZHǝRZ
dank     =
dapple     =
dapples     = 
dardurst     Dɐ:RST
dare    DEH::R
dared     DEH::RD 
dares    DEH::RZ
darest    DEH::RST
daring    ˈDEH::rIHN
daringest    ˈDEH::rIHNST
dark     DAA:RK
dark-seated     ˌDAA:RK-ˈSIY:TIHD
darken    ˈDAA:RKǝN
darkenened    ˈDAA:RKǝNǝND
darkening    ˈDAA:RKǝNIHN
darkens    ˈDAA:RKǝNZ
darking     ˈDAA:RKIHN
darkly     ˈDAA:RKLǝIH
darling    ˈDAA:RLIHN
darraign     DAWˈrEH::N
dart    DAA:RT
darted     ˈDAA:RTIHD
darts    DAA:RTS
dash     =
dashing     ˈDAWSHIHN
dastard    ˈDAWSTǝRD
dastards    ˈDAWSTǝRDZ
date    DEH::T
dates    DEH::TS
daub     =
daubed     = 
daughter-in-law     ˈDAO:Tǝr-IHN-ˈLAO:
dauntless     =
daw     =
dawning     ˈDAO:NIHN
daws     = 
day-bed     ˈDEH::-ˌBeD
day-wearied     ˌDEH::ˈWIY:rǝIHD
dazzle     = 
dazzled     =
dazzling     ˈDAWZLIHN
de     De:
dead-killing    ˌDeD-ˈKIHLIHN
deadly-handed     ˈDeDLǝIH-ˌAWNDIHD
deaf     =
deafening     ˈDeFNIHN
deal     DEH::L
dealer    ˈDEH::LǝR
dealers    ˈDEH::LǝRZ
deanery     ˈDIY:NrǝIH
dear    DIY:R
dear-beloved     ˌDIY:R-BIHˈLɤVD
dearer     ˈDIY:rǝR
dearest    DIY:RǝST
dearest-valued     ˈDIY:rǝST-ˈVAWLYUW:D
dearness     ˈDIY:RNǝS
death     =
death-counterfeiting    ˌDeTH-ˈKǝUHNTǝRˌFeTIHN
deathful     =
deaths     = 
death’s-head     ˈDeTHS-ˌeD
debate     DIHˈBEH::T
debatement     DIHˈBEH::TMǝNT
debating     DIHˈBEH::TIHN
debility    DIHˈBIHLIHˌTǝIH
debonair     ˌDeBǝˈNEH::R
deboshed     DIHˈBɒSHT
debted     =
decay     DIHˈKEH::
decayed    DIHˈKEH::D
decaying     DIHˈKEH::IHN
decease    DIHˈSEH::S
deceased    DIHˈSEH::ST
deceit     =
deceits     = 
deceivable    DIHˈSIY:VǝˌBɤL
deceiver    DIHˈSIY:VǝR
deceivers    DIHˈSIY:VǝRZ
deceptious     DIHˈSePSIHǝS
decimation     DeSIHˈMEH::SIHǝN
decision     DIHˈSIHZIHǝN
deck     =
declare    DIHˈKLEH::R
declares    DIHˈKLEH::RZ
decline    DIHˈKLǝIHN
declined    DIHˈKLǝIHND
declining     DIHˈKLǝIHNIHN
declins    DIHˈKLǝIHNZ
decorum     =
decreasing     DIHˈKrEH::SIHN
decree     =
decreed     = 
dedicated     ˈDeDIHˌKEH::TIHD
deed     =
deedless     =
deeds     = 
deem     =
deemed     = 
deep     = 
deep-damned     ˈDIY:P-ˌDAWMD
deep-drawing    ˌDIY:P-ˈDrAO:IHN
deep-revolving     ˈDIY:P-rIHˌVɒLVIHN
deep-sworn     ˈDIY:P-ˌSWAO:RN
deeper     ˈDIY:PǝR
deeply     ˈDIY:PLǝIH
deer    DIY:R
deface    DIHˈFEH::S
defaced    DIHˈFEH::ST
defacing    DIHˈFEH::SIHN
defeat     DIHˈFEH::T
defeated     DIHˈFEH::TIHD
defect    DIHˈFeKT
defective     =
defects    DIHˈFeKTS
defend     = 
defended     =
defending     DIHˈFeNDIHN
defends     = 
defensible     =
defer    DIHˈFɐ:R
deferred    DIHˈFɐ:RD
deficient     DIHˈFIHSIHǝNT
defied    DIHˈFǝIHD
defies    DIHˈFǝIHZ
defiled     DIHˈFǝIHLD
define     DIHˈFǝIHN
definitive    DIHˈFIHNIHˌTIHV
deflower     DIY:ˈFLOW:R
deflowered    DIY:ˈFLOW:RD
deftly     ˈDeFTLǝIH
defunction     DIHˈFɤNGKSIHǝN
defy    DIHˈFǝIH
defying    DIHˈFǝIHIHN
dejected     =
delay    DIHˈLEH::
delaying     DIHˈLEH::IHN
delays    DIHˈLEH::Z
deliberate    DIHˈLIHBǝˌrEH::T
deliciousness    DIHˈLIHSIHǝSˌNeS
delight    DIHˈLǝIHT
delightful     DIHˈLǝIHTFUHL
delights    DIHˈLǝIHTS
deliver    DIHˈLIHVǝR
delivered     DIHˈLIHVǝRD
delivering    DIHˈLIHVǝRIHN
delivers    DIHˈLIHVǝRZ
deluding     DIHˈLYUW:DIHN
delve     =
demand    DIHˈMAWND
demands    DIHˈMAWNDZ
demean     =
demeaned     = 
demerit    DIHˈMerIHT
demerits    DIHˈMerIHTS
demi-cannon     ˈDeMǝIH-ˈKAWNǝN
demi-devil     ˈDeMǝIH-ˈDIHVǝL
demi-natured     ˈDeMIH-ˈNEH::TǝRD
demonstrable    ˈDeMǝNˌSTrAWBǝL
demonstration    ˌDeMǝNˈSTrEH::SIHǝN
demure     DIHˈMYUW:R
demurely     DIHˈMYUW:RLǝIH
denay     DIHˈNEH::
denial    DIHˈNǝIHAAL
denials    DIHˈNǝIHAALZ
denied    DIHˈNǝIHD
deniedest    DIHˈNǝIHDST
denies    DIHˈNǝIHZ
deniest    DIHˈNǝIHST
dening    DIHˈNǝIHIHN
denounce    DIHˈNǝUHNS
denounced v    DIHˈNǝUHNST
denouncing    DIHˈNǝUHNSIHN
deny    DIHˈNǝIH
depart    DIHˈPAA:RT
departed    DIHˈPAA:RTIHD
departedest    DIHˈPAA:RTIHDST
departest    DIHˈPAA:RTǝST
departing     DIHˈPAARTIHN
dependant     =
dependants     = 
dependency    DIHˈPeNDǝNˌSǝIH
depender     DIHˈPeNDǝR
deploring     DIHˈPLAO:rIHN
depose    DIHˈPOW:Z
deposed    DIHˈPOW:ZIHD
deposing     DIHˈPOW:ZIHN
deprave    DIHˈPrEH::V
depraved    DIHˈPrEH::VD
depraves    DIHˈPrEH::VZ
depress     =
depressed     = 
deprive    DIHˈPrǝIHV
deprived    DIHˈPrǝIHVD
deputation    ˌDePYǝˈTEH::SIHǝN
deputed     =
deracinate     DIHˈrAWSIHˌNEH::T
derivation     ˌDerIHˈVEH::SIHǝN
derive    DIHˈrǝIHV
derived    DIHˈrǝIHVD
derivs    DIHˈrǝIHVZ
derogately     ˈDerǝGǝTLǝIH
derry     ˈDerǝIH
descant     =
descent     =
descents     = 
descried    DIHˈSKrǝIHD
description    DIHˈSKrIHPSIHǝN
descry    DIHˈSKrǝIH
desert    DIHˈZɐ:RT
desert      ˈDeZǝRT
deserts    DIHˈZɐ:RTS
deserve    DIHˈZɐ:RV
deserved    DIHˈZɐ:RVIHD
deservedly    DIHˈZɐRVIHDˌLǝIH
deserves    DIHˈZɐ:RVZ
deservest    DIHˈZɐ:RVST
deserving     DIHˈZɐ:RVIHN
design    DIHˈZǝIHN
designs    DIHˈZǝIHNZ
desire    DIHˈZǝIHR
desired    DIHˈZǝIHRD
desires    DIHˈZǝIHRZ
desiring     DIHˈZǝIHRIHN
desist     =
desolate    ˈDeSǝLǝT
despair    DIHˈSPEH::R
despairing     DIHˈSPEH::rIHN
despairs    DIHˈSPEH::RZ
desperately    ˈDeSPrǝTˌLǝIH
despise    DIHˈSPǝIHZ
despised    DIHˈSPǝIHZD
despiser     DIHˈSPǝIHZǝR
despiseth    DIHˈSPǝIHZǝTH
despising    DIHˈSPǝIHZIHN
despiteful    DIHˈSPǝIHTFUHL
despitefulest    DIHˈSPǝIHTFUHLST
despiteous     DIHSˈPIHTIHǝS
destine     =
destined     = 
destinies    ˈDeSTNǝIHZ
destiny    ˈDeSTNǝIH
destroy    DIHˈSTrǝIH
destroyed    DIHˈSTrǝIHD
destroying    DIHˈSTrǝIHIHN
destroys    DIHˈSTrǝIHZ
detain    DIHˈTEH::N
detained    DIHˈTEH::ND
detecting     DIHˈTeKTIHN
detector     DIHˈTeKTǝR
determinate    DIHˈTɐ:RMIHNǝT
determine    DIHˈTɐ:RMIHN
determined    DIHˈTɐ:RMIHND
determines    DIHˈTɐ:RMIHNZ
detestable    ˈDeTIHSˌTAWBǝL
detesting     DIHˈTeSTIHN
detraction    DIHˈTrAWKSIHǝN
detractions    DIHˈTrAWKSIHǝNZ
devant     DǝˈVAÃ
devil    ˈDIHVǝL
devilish     ˈDIHVLIHSH
devise    DIHˈVǝIHZ
devised    DIHˈVǝIHZIHD
deviseing    DIHˈVǝIHZIHN
devises    DIHˈVǝIHZIHZ
devoted     DIHˈVOW:TIHD
devotion    DIHˈVOW:SIHǝN
devout     DIHˈVǝUHT
dew    DYUW:
dew-dropping     ˈDYUW:ˌDrɒPIHN
dews    DYUW:Z
dexter     ˈDeKSTǝR
dexterity    DeKˈSTerIHˌTǝIH
diablo     DIHˈAWBLOW:
dial-hand S     ˈDǝIHAAL-ˈAWND
diamond    ˈDǝIHǝˌMɒND
diamonds    ˈDǝIHǝˌMɒNDZ
dibble     =
dich      DIHTSH
dickens     =
die     DǝIH
dies     ˈDIY:eZ
diet    ˈDǝIHǝT
dieted    ˈDǝIHǝTIHD
difference    ˈDIHFǝˌreNS
differences    ˈDIHFǝˌreNSIHZ
different    ˈDIHFǝˌreNT
difficile     DIYFIYˈSIYL
difficulties    ˈDIHFKǝLTǝIHZ
difficulty    ˈDIHFKǝLTǝIH
diffuse     =
diffuseest     = 
dig     = 
digestion    DIHˈDZHeSTIHǝN
digestions    DIHˈDZHeSTIHǝNTIHˌɒNZ
digged     DIHGT
digging     DIHɡIHN
dignified    ˈDIHGNIHˌFǝIHD
dignifies    ˈDIHGNIHˌFǝIHZ
dignify    ˈDIHGNIHˌFǝIH
digress    DIHˈGreS
digressing    DIHˈGreSIHN
digression     DIHˈGreSIHǝN
dilate     DIHˈLEH::T
diligence    ˈDIHLIHˌDZHeNS
dim     =
diminish     =
diminished     = 
diminution     ˌDIHMIHˈNYUW:SIHǝN
dimmed     = 
dimming     ˈDIHMIHN
dimple VA     =
dimple VAs     = 
dims     = 
dine    DǝIHN
dined    DǝIHND
dines    DǝIHNZ
ding-a-ding-ding     =
dining-chamber    ˈDǝIHNIHN-ˌTSHAWMBǝR
dining-chambers    ˈDǝIHNIHN-ˌTSHAWMBǝRZ
dinner-time     ˈDIHNǝR-ˌTǝIHM
dip     = 
dipped     = 
dippedest     DIHPST
dipping     ˈDIHPIHN
dips     = 
dire     DIY:R 
direct     = 
directed     =
directing     DIHˈreKTIHN
direction-giver     DIHˈreKSIHǝN-ˌGIHVǝR
directive     =
directs     = 
direful     ˈDǝIHRFUHL
direness     ˈDǝIHRNǝS
dirt     Dɐ:RT
dis     DIY 
dis-seat     =
disable     DIHSˈEH::BǝL 
disabled    DIHSˈEH::BǝLD
disadvantage     ˌDIHSǝDˈVAWNTIHDZH
disallow     ˌDIHSǝˈLǝUH
disannul    ˌDIHSǝˈNɤL
disannuls    ˌDIHSǝˈNɤLZ
disarm    DIHSˈAA:RM
disarmed    DIHSˈAA:RMD
disarmeth    DIHSˈAA:RMǝTH
disaster     DIHSˈAWSTǝR
discandy     DIHSˈKAWNDǝIH
discase     DIHSˈKEH::S
discerner     DIHˈSɐ:RNǝR
discharge     DIHSˈTSHAA:RDZH
disciple    DIHˈSǝIHPǝL
disciples    DIHˈSǝIHPǝLZ
discipline    ˈDIHSIHPLIHN
disciplines    ˈDIHSIHPLIHNIHPLIHNZ
disclaim    DIHSˈKLEH::M
disclaimed    DIHSˈKLEH::MD
disclaimest    DIHSˈKLEH::MST
disclaiming    DIHSˈKLEH::MIHN
disclaims    DIHSˈKLEH::MZ
disclose     DIHSˈKLOW:Z
discolour    DIHSˈKɤLǝR
discolours    DIHSˈKɤLǝRZ
discomfit    DIHSˈKɤMFIHT
discomfited    DIHSˈKɤMFIHTIHD
discomfort     DIHSˈKɤMFǝRT
discommend     =
discontent     =
discontentedly     ˌDIHSKǝNˈTeNTIHDLǝIH
discontents     = 
discontinue     =
discontinued     = 
discordant     DIHSˈKAO:RDǝNT
discourse    DIHSˈKAO:RS
discoursed    DIHSˈKAO:RSIHD
discourses    DIHSˈKAO:RSIHZ
discourtesy    DIHSˈKAO:RTǝˌSǝIH
discredit     =
discredits     = 
discreet     =
discretion    DIHSˈKreSIHǝN
discretions    DIHSˈKreSIHǝNZ
discuss     DIHSˈKɤS
disdain    DIHSˈDEH::N
disdained    DIHSˈDEH::ND
disdainest    DIHSˈDEH::NST
disdaineth    DIHSˈDEH::NǝTH
disdainfully     DIHSˈDEH::NFLǝIH
disdaining    DIHSˈDEH::NIHN
disdains    DIHSˈDEH::NZ
disease     DIHSˈIY:Z 
diseases     DIHSˈIY:ZIHZ
disembark     ˌDIHSIHMˈBAA:RK
disfurnish     DIHSˈFɐ:RNIHSH
disgraced    DIHSˈGrEH::ST
disgracious     DIHSˈGrEH::SIHǝS
disguise    DIHSˈGǝIHZ
disguised     DIHSˈGǝIHZD
disguising     DIHSˈGǝIHZIHN
dish     =
dish-clout     ˈDIHSH-ˌKLǝUHT
dished     = 
dishonest     =
dishonesty    DIHSˈɒNIHSˌTǝIH
dishonour    DIHSˈɒNǝR
dishonoured    DIHSˈɒNǝRD
dishonours    DIHSˈɒNǝRZ
disinherit    ˌDIHSIHNˈerIHT
disinherited    ˌDIHSIHNˈerIHTIHD
disjoint     DIHSˈDZHǝIHNT
dislike    DIHSˈLǝIHK
dislikes    DIHSˈLǝIHKS
disloyal     DIHSˈLǝIHǝL
dismal    ˈDIHZMAAL
dismallest    ˈDIHZMAALST
dismay     DIHSˈMEH::
dismiss     = 
dismissed     =
dismissing     DIHSˈMIHSIHN
dismission     DIHSˈMIHSIHǝN
disnatured     DIHSˈNEH::TǝRD
disobedient     =
disorbed     DIHSˈAO:RBD
disordered     DIHSˈAO:RDǝRD
disparage     =
dispensation     ˌDIHSPǝNˈSEH::SIHǝN
disperse    DIHSˈPɐ:RS
dispersed    DIHSˈPɐ:RST
displace    DIHSˈPLEH::S
displaced    DIHSˈPLEH::ST
displanting     DIHSˈPLAWNTIHN
displease     =
displeased     = 
displeasure    DIHSˈPLeZǝR
displeasures    DIHSˈPLeZǝRZ
disport     DIHSˈPAO:RT
dispose    DIHSˈPOW:Z
disposed    DIHSˈPOW:ZD
disposer     DIHSˈPOW:ZǝR
disposing     DIHSˈPOW:ZIHN
dispossess    ˌDIHSPǝˈZeS
dispossessed    ˌDIHSPǝˈZeST
dispossessing    ˌDIHSPǝˈZeSIHN
dispraise    DIHSˈPrEH::Z
dispraised    DIHSˈPrEH::ZD
dispraising    DIHSˈPrEH::ZIHN
disproportion    ˌDIHSPrǝˈPAO:RSIHǝN
disproportioned    ˌDIHSPrǝˈPAO:RSIHǝND
disprove    DIHSˈPrɤV
disproved    DIHSˈPrɤVIHD
disprovest    DIHSˈPrɤVST
disputable    ˈDIHSPYǝˌTAWBǝL
disputd     =
dispute     = 
disputest     DIHSˈPYUW:TS
disputing     DIHSˈPYUW:TIHN
disputs     = 
disquiet     DIHSˈKWǝIHǝT
disrelish     =
dissembler    DIHˈSeMBLǝR
dissemblers    DIHˈSeMBLǝRZ
dissembly     DIHˈSeMBLǝIH
dissentious     DIHˈSeNSIHǝS
dissolute     ˈDIHSǝˌLUW:T
dissolution     ˌDIHSǝˈLUW:SIHǝN
dissuade    DIHˈSWEH::D
dissuaded    DIHˈSWEH::DIHD
distaff-women     ˈDIHSTAWF-ˈWIHMIHN
distained     DIHˈSTEH::ND
distant     =
distasteful     DIHSˈTAWSTFUHL
distemperature    DIHSˈTeMPrǝTǝR
distemperatures    DIHSˈTeMPrǝTǝRPrǝˌTUW:RZ
distempering     DIHSˈTeMPrIHN
distillation     ˌDIHSTIHˈLEH::SIHǝN
distilling     DIHSˈTIHLIHN
distinct    ˈDIHSTIHNGKT
distinctly     DIHSˈTIHNGKLǝIH
distinguish     =
distinguished     = 
distinguishes     = 
distract     =
distracted     =
distraction    DIHSˈTrAWKSIHǝN
distractions    DIHSˈTrAWKSIHǝNZ
distraught     DIHSˈTrAO:T
distressed    DIHSˈTreSIHD
distribute     =
distributed     = 
distrust     DIHSˈTrɤST
disturb    DIHSˈTɐ:RB
disturbed    DIHSˈTɐ:RBD
disturbing    DIHSˈTɐ:RBIHN
disvalue     =
disvalued     = 
dit     DIY
ditch     =
ditches     = 
dites     DIYT
diurnal     DIHˈUW:RNAAL
diver     ˈDǝIHVǝR
diversely     DIHˈVɐ:RSLǝIH
divert    DIHˈVɐ:RT
diverted    DIHˈVɐ:RTIHD
diverts    DIHˈVɐ:RTS
dividable     DIHˈVǝIHDǝBǝL
divide    DIHˈVǝIHD
divides    DIHˈVǝIHDZ
divideth    DIHˈVǝIHDǝTH
divin     DIHˈVEH:̃
divine    DIHˈVǝIHN
divineness     DIHˈVǝIHNǝS
divines    DIHˈVǝIHNZ
divinest    DIHˈVǝIHNǝST
divining     DIHˈVǝIHNIHN
division    DIHˈVIHZIHǝN
divisions     DIHˈVIHZIHǝNZ
divorce    DIHˈVAO:RS
divorced    DIHˈVAO:RSIHD
divulge    DIHˈVɤLDZH
divulged    DIHˈVɤLDZHD
divulging    DIHˈVɤLDZHIHN
dizzy     ˈDIHZǝIH
dizzy-eyed     ˈDIHZǝIH-ˌǝIHD
do     DOW:
dock     =
docks     = 
document     =
doe      DOW:
doff     =
dog     =
dog-fish     =
dog-weary     ˈDɒG-ˌWEH::rǝIH
dogged     ˈDɒGIHD
dogs     = 
doing    ˈDUW:IHN
doings    ˈDUW:IHNZ
dole     DOW:L
dolorous    ˈDɒLǝˌrɤS
dolphin     ˈDɒLFIHN
dolphin-chamber     ˈDɒLFIHN-ˌTSHAWMBǝR
dolt    DOW:LT
dolts    DOW:LTS
domestic     =
domestics     = 
dominator     ˈDɒMIHˌNEH::TǝR
domineer     ˌDɒMIHˈNIY:R
dominical     DǝˈMIHNIHˌKAAL
donation     DǝˈNEH::SIHǝN
doom    DɤM
doomsday     ˈDɤMZDEH::
door-nail     ˈDAO:R-ˌNEH::L
dormouse     ˈDAO:RMǝUHS
dotage     ˈDOW:TIHDZH
dotard    ˈDOW:TǝRD
dotards    ˈDOW:TǝRDZ
doter    ˈDOW:TǝR
doters    ˈDOW:TǝRZ
double    ˈDɤBǝL
double-charge     ˈDɤBǝL-ˌTSHAA:RDZH
double-damned     ˈDɤBǝL-ˌDAWMD
double-dealing     ˌDɤBǝL-ˈDIY:LIHN
double-horned     ˈDɤBǝL-ˌAO:RND
double-meaning     ˈDɤBǝL-ˌMIY:NIHN
doubler    ˈDɤBǝLBLǝR
doublet    ˈDɤBLIHT
doublets    ˈDɤBLIHTS
doubly     ˈDɤBLǝIH
doubt    DǝUHT
doubted    DǝUHTIHD
doubtest    DǝUHTST
doubtfully    ˈDǝUHTFUHˌLǝIH
doubting     ˈDǝUHT·IHN
doubts    DǝUHTS
dough     DOW:
doughy     ˈDOW:ǝIH
doute     DUWT
dove-feathered     ˈDɤV-ˌFeDHǝRD
dovecote     ˈDɤV-ˌKOW:T
dowdy     ˈDǝUHDǝIH
dowlas     ˈDǝUHLǝS
down     DǝUHN
down-gyved    ˌDǝUHN-ˈDZHǝIHVIHD
down-razed S    ˌDǝUHN-ˈrEH::ST
downstairs     ˌDǝUHNˈSTEH::RZ
downward    ˈDǝUHNWǝRD
downwards    ˈDǝUHNWǝRDZ
dowries    ˈDǝUHrǝIHZ
dowry    ˈDǝUHrǝIH
dozen     ˈDɤZǝN
drab     =
drabs     = 
drachma    ˈDrAWKMǝ
drachmas    ˈDrAWKMǝZ
drag     =
dragged     = 
dragonish     =
drain    DrEH::N
drained    DrEH::ND
drains    DrEH::NZ
draught    DrAWFT
draughts    DrAWFTS
draw     = 
drawer    ˈDrAO:ǝR
drawers    ˈDrAO:ǝRZ
drawest     DrAO:ST 
draweth     = 
drawing     ˈDrAO:IHN
drawling-affecting     ˈDrAO:LIHN-ǝˈFeKTIHN
drawn     = 
draws     = 
dread     = 
dreaded     =
dreadeth     = 
dreadful     =
dreading     ˈDreDIHN
dreads     = 
dream     =
dreamer    ˈDrIY:MǝR
dreamers    ˈDrIY:MǝRZ
dreams     = 
dreg     =
dregs     = 
drench     =
drenched     = 
dress     =
dresser     ˈDreSǝR
drew     = 
drewest     DrUW:ST
dribbling     ˈDrIHBLIHN
drier    DrǝIHǝR
drift     =
drink     =
drinking    ˈDrIHNKIHN
drinkings    ˈDrIHNKIHNZ
drinks     = 
drivelling     ˈDrIHVLIHN
driving     ˈDrǝIHVIHN
drizzled     =
drollery     ˈDrɒLrǝIH
drone    DrOW:N
drones    DrOW:NZ
drooping     ˈDrUW:PIHN
drop     = 
dropeth     = 
droplet     =
droplets     = 
dropped     =
dropping     ˈDrɒPIHN
drops     = 
dropsied     ˈDrɒPSǝIHD
dross     =
drought     DrǝUHT 
drown    DrǝUHN
drowned    DrǝUHNIHD
drowning     ˈDrǝUHNIHN
drowns    DrǝUHNZ
drowse    DrǝUHZ
drowsed    DrǝUHZD
drowsiness     ˈDrǝUHZIHNǝS
drug    DrɤG
drug-damned     ˈDrɤG-ˌDAWMD
drugs    DrɤGZ
drumble     ˈDrɤMBǝL
drumming     ˈDrɤMIHN
drunkard    ˈDrɤNGKǝRD
drunkards    ˈDrɤNGKǝRDZ
drunkenly    ˈDrɤNGKǝNLǝIH
dry    DrǝIH
dry-beat     ˌDrǝIH-ˈBIY:T
dry-nurse     ˈDrǝIH-ˌNɐ:RS
dryfoot     ˈDrǝIHFUHT
dub    DɤB
dubbed    DɤBD
ducdame     ˌDɤKˈDAWMIY:
duck    DɤK
ducks    DɤKS
due    DYUW:
dues    DYUW:Z
dukedom    ˈDYUW:KDǝM
dukedoms    ˈDYUW:KDǝMZ
dulche     ˈDUHLKe:
dull    DɤL
dull-eyed     ˈDɤL-ˌǝIHD
dullard     ˈDɤLǝRD
dulled    DɤLD
dullness     ˈDɤLNǝS
dulls    DɤLZ
duly     ˈDYUW:LǝIH
dumb     DɤM
dumb-show    ˈDɤM-ˌSHOW:
dumb-shows    ˈDɤM-ˌSHOW:Z
dumbly     ˈDɤMLǝIH
dun     DɤN 
dung     DɤNG
dunghill    ˈDɤNG-ˌIHL
dunghills    ˈDɤNG-ˌIHLZ
dunnest     ˈDɤNǝST
durance     ˈDYUW:rǝNS
dusky     ˈDɤSKǝIH
dusty     ˈDɤSTǝIH
dutiful     ˈDYUW:TIHFUHL
dwarf     DWAA:RF
dwelling-house     ˈDWeLIHN-ˌǝUHS
dwindle     =
dye     DǝIH 
dyed     DǝIHD
dyeing     ˈDǝIHIHN
déjà     DeˈZHAW
eager     ˈIY:GǝR
eagerness     ˈM ˈIY:GǝRˌNeS
eagle     =
eagles     = 
ean     IY:N
ear    IY:R
ear-piercing     ˈIY:R-ˌPEH::RSIHN
ear-wax     ˈIY:R-ˌWAWKS
earing     ˈIY:rIHN
earliness    ˈɐ:RLIHˌNeS
earn    ɐ:RN
earned    ɐ:RND
earnest     ˈɐ:RNIHST
earnestly     ˈɐRNIHSTLǝIH
earns    ɐ:RNZ
ears    IY:RZ
earth-vexing    ˌɐ:RTH-ˈVeKSIHN
earthen     ˈɐ:RTHǝN
earthquake    ˈɐ:RTHˌKWEH::K
earthquakes    ˈɐ:RTHˌKWEH::KS
ease     = 
eased     =
easier    ˈIY:ZǝIHǝR
easiest    ˈIY:ZǝIHǝST
easiliest     ˈIY:ZIHLǝST
easily    ˈIY:ZLǝIH
easing     ˈIY:ZIHN
east     eST
easy    ˈIY:ZǝIH
easy-melting     ˈIY:ZǝIH-ˌMeLTIHN
eat    IY:T
eaten     ˈeTǝN
eating     ˈIY:TIHN
eats    IY:TS
eaves     =
ebb     =
ebbed     =
ebbs     = 
ebon     ˈeBǝN
ebony    ˈeBǝNǝIH
echo    ˈeKOW:
echoes    ˈeKOW:Z
eclipse     =
eclipses     = 
ecstasies     ˈeKSTǝˌSǝIHZ
ecstasy    ˈeKSTǝSǝIH
edge     =
edged    ˈeDZHIHD
edges     = 
edict    eˈDIHKT
edicts     ˈeDIHKTS
educate     ˈeDYǝKEH::T
eelskin     =
eelskins     = 
effect     = 
effects     = 
effectual    IHˈFeKTYUHˌAAL
effeminate    IHˈFeMNǝT
effuse     =
effusion     IHˈFYUW:ZIHǝN
egal     ˈEH::GAAL
eggshell     =
eggshells     = 
eglantine     ˈeGLǝNˌTǝIHN
egregiously    eˈGrIY:DZHǝSˌLǝIH
eight     EH::T
eighth     EH::T
eighty     ˈEH::TǝIH
eisel     ˈeSIHL
either    ˈEH:DHǝR
eke     IY:K
elbow    =
elbow-room     =
elbows    =Z
elder     ˈeLDǝR
elder      ˈeLDǝR
elder tree     ˈeLDǝR ˌTrIY:
eldest-born     ˈeLDǝST-ˌBAO:RN
elect     =
elected     =
elegancy     ˈeLIHGǝNSǝIH
element    ˈeLIHˌMeNT
elements    ˈeLIHˌMeNTS
elevated     ˈeLIHVEH::TIHD
elevenpence     IHˈLEH::NPǝNS
elf     =
ell     =
eloquence    ˈeLǝˌKWeNS
else     =
elsewhere    eLSˈʍEH::R
elves     = 
elvish-marked     ˈeLVIHSH-ˌMAA:RKT
emballing     eMˈBAA:LIHN
embar     eMˈBAA:R
embassage     ˌeMBǝˈSEH::DZH
embattaile    eMˈBAWTL
embattailed    eMˈBAWTLTLD
embellish     =
embellished     = 
emblaze     ˈeMBLEH::Z
emboweled     eMˈBǝUHǝLD
embrace    eMˈBrEH::S
embraced    eMˈBrEH::ST
embracement    eMˈBrEH::SMǝNT
embracements    eMˈBrEH::SMǝNTS
embraces    eMˈBrEH::SIHZ
embracing    eMˈBrEH::SIHN
embroidered     eMˈBrǝIHDǝRD
emend impetticoat    IHMˈPeTIHKɒSKOW:T
emerald     ˈeMrAALD
eminent    ˈeMIHˌNeNT
emmew     eMˈYUW:
emphasis    ˈeMFǝˌSIHS
employ    eMˈPLǝIH
employed    eMˈPLǝIHD
employment    eMˈPLǝIHMǝNT
employments    eMˈPLǝIHMǝNTS
emptier    ˈeMTǝIHǝR
empty    ˈeMTǝIH
empty-hearted     ˈeMTǝIH-ˈAA:RTIHD
emulator     ˈeMYǝˌLEH::TǝR
en     AÃ
enact     =
enacted     = 
enacts     = 
enamelled    =
encamp     =
encamped     = 
enchange     eNˈTSHEH::NDZH
enchanted     eNˈTSHAWNTIHD
enchantingly     eNˈTSHAWNTIHNLǝIH
enchantress     eNˈTSHAWNTrǝS
encircle    eNˈSɐ:RKǝL
encircled    eNˈSɐ:RKǝLD
enclog     =
enclosed    eNˈKLOW:ZIHD
encore     AÃˈKAO:R
encounter    eNˈKǝUHNTǝR
encounters    eNˈKǝUHNTǝRZ
encouragement    eNˈKɤrIHDZHˌMeNT
encumber     eNˈKɤMBǝR
end     = 
endamagement     =
endart     eNˈDAA:RT
endeavour    eNˈDeVǝR
endeavours    eNˈDeVǝRZ
ended     =
ending     ˈeNDIHN
endite     eNˈDǝIHT
endow    eNˈDǝUH
endowed    eNˈDǝUHD
endows    eNˈDǝUHZ
